property_url,title,price,description,rooms_info,amenities_info,legal_info,energy_class,climate_class,subtype,rooms,bedrooms,area,floor,reference,district
https://danielfeau.com/en/archive/property/4253864,"Apartment rented on 2020-09-21, at a price of €3,540 (€30 /m²), Paris 15th (75015), 5 rooms, 117.26 m², ref 4253864","€3,800 / Month (Fees included)","Paris 15th District – A family apartment with a balcony. Saint-Lambert neighbourhood. This floor through apartment on the top floor of a luxurious relatively recent building benefits from an excellent floor plan. Rented furnished, it offers 117 sqm of bright and peaceful living space including a 45 sqm double living/reception room and open-plan kitchen, three bedrooms including a master suite with a shower room and dressing room, a bathroom and a utility area. The apartment benefits from two continuous balconies (19 sqm in total).  It enjoys open views of Saint-Lambert Church and the Eiffel Tower. With a parking space and a cellar. Individual heating, collective hot water. For a rental under the conditions of the code Civil, fees of 10% of the tax and charges exclusive annual rental shall be applicable.","1  Entrance avec placards 10.17 sq m, 1  Living-room ouvert sur salle à manger et cuisine 23.32 sq m, 1  Dining room 11.68 sq m, 1  Kitchen 10.17 sq m, 1  Storage room cellier 3.05 sq m, 1  Bedroom ou bureau 11.72 sq m, 1  Bedroom 11.63 sq m, 1  Principal bedroom 14.56 sq m, 1  Bathroom 3.92 sq m, 1  Shower room / Lavatory 5.14 sq m, 1  Lavatory 1.40 sq m, 1  Closet 4.12 sq m, 1  Balcony 10.25 sq m, 1  Balcony 8.76 sq m, 1  Hallway avec placards 6.32 sq m, 1  Cellar au - 3 10.00 sq m, 1  Indoor parking - 1","Double glazing, Furnished, Window shade, Outdoor lighting, Disabled access, Lift, Optical fiber, Alarm system, Digicode, Security door, Videophone, Tennis court, Iron, Oven, Microwave oven, Washing machine, Linens, Hob, Refrigerator, Clothes dryer, Television, Tableware","Provision on recoverable fees 260 € / Month | Tenant's commission 5,449 € | Deposit 7,080 € | Inventory tenant charge 351 € | Boutin act 117 sq m | Information on the risks to which this property is exposed is available on the Georisques website: www.georisques.gouv.fr",D,D,Apartment,5 rooms,3 bedrooms,117.26 m²(total : 136.27 m²),6th floor / 6,Reference 4253864,Paris 15th (75015)
https://danielfeau.com/en/archive/property/4186261,"Apartment rented on 2020-09-14, at a price of €3,400 (€37 /m²), Paris 17th (75017), 3 rooms, 90.78 m², ref 4186261","€3,800 / Month (Fees included)","Paris 17th District – A 3-room apartment with a terrace. Boulevard Péreire. This bright split-level apartment rented unfurnished is on the sixth and seventh floors of a fine 1930’s building located near all amenities. It comprises a living/reception room opening onto a balcony, a fully equipped kitchen with workshop-style glazing, a 13.36 sqm bedroom, an 8.16 sqm study or spare bedroom opening onto a south-facing 10 sqm terrace benefiting from no facing neighbours, and a bathroom. Ample fitted storage space. With a cellar. Collective heating and hot water. Available from September 4th 2020. Fees (Alur Law): 12€/sqm + 3€/sqm for the inventory and statement of state and repair. For a rental under the conditions of the code Civil, fees of 12% of the tax inclusive charges exclusive annual rental shall be applicable.","1  Entrance 9.54 sq m, 1  Living room/dining area 30.04 sq m, 1  Balcony 4.80 sq m, 1  Kitchen 9.65 sq m, 1  Bathroom 3.65 sq m, 1  Lavatory 0.82 sq m, 1  Corridor 9.73 sq m, 1  Bedroom 13.36 sq m, 1  Bedroom 8.16 sq m, 1  Terrace 9.81 sq m, 1  Cellar","Double glazing, Sliding windows, Lift, Optical fiber, Intercom, Security door, Freezer, Oven, Dishwasher, Hob, Refrigerator","Provision on recoverable fees 400 € / Month | Tenant's commission 1,089 € | Deposit 3,400 € | Inventory tenant charge 272.34 € | Boutin act 90.78 sq m | Logement à consommation énergétique excessive : classe F",F,G,Apartment,3 rooms,2 bedrooms,90.78 m²,6th floor / 6,Reference 4186261,Paris 17th (75017)
https://danielfeau.com/en/archive/property/3160545,"Apartment rented on 2020-09-23, at a price of €3,500 (€47 /m²), Paris 7th (75007), 4 rooms, 75 m², ref 3160545","€3,800 / Month (Fees included)","Paris 7th District – A renovated 2-bed apartment. Avenue Bosquet. This floor through apartment is on the third floor of a fine late 19th century freestone building with a lift. East/west facing and renovated throughout, it includes a living/reception room, a fitted and equipped open-plan kitchen with dining facilities, a dining room and study area, a master bedroom with an adjacent shower room, a second bedroom, and a bathroom with a utility area. Period features include Herringbone parquet flooring, mouldings and a fireplace. The apartment benefits from tasteful contemporary furnishings and decorative elements. Electricity, gas and internet are included in the rental cost. Available uniquely with a lease under the conditions of the Code Civil, fees of 10% of the tax and charges exclusive annual rental shall be applicable.","1  Entrance, 1  Kitchen aménagée et équipée avec espace repas, 1  Living room/dining area, 1  Bedroom avec dressings, 1  Bathroom avec fenêtre, 1  Laundry room avec lave-linge, sèche-linge, 1  Principal bedroom avec dressings, 1  Shower room, 1  Lavatory","Fireplace, Double glazing, Internet, Furnished, Lift, Optical fiber, Digicode, Caretaker, Intercom, Security door, Freezer, Oven, Washing machine, Dishwasher, Hob, Refrigerator, Clothes dryer","Provision on recoverable fees 300 € / Month | Tenant's commission 1,125 € | Deposit 7,000 € | Inventory tenant charge 225 € | Boutin act 75 sq m | Information on the risks to which this property is exposed is available on the Georisques website: www.georisques.gouv.fr",D,B,Apartment,4 rooms,2 bedrooms,75 m²,3rd floor / 7,Reference 3160545,Paris 7th (75007)
https://danielfeau.com/en/archive/property/3569877,"Apartment rented on 2020-02-17, at a price of €3,420 (€31 /m²), Paris 11th (75011), 3 rooms, 110.5 m², ref 3569877","€3,800 / Month (Fees included)",,"1  Entrance, 1  Kitchen, 1  Double reception room, 2  Bedrooms, 1  Shower room, 1  Lavatory, 1  Laundry room","Double glazing, Furnished, Lift, Digicode, Intercom, Security door","Provision on recoverable fees 180 € / Month | Tenant's commission 1,658 € | Deposit 7,240 € | Inventory tenant charge 331 € | Boutin act 110.50 sq m",D,E,Apartment,3 rooms,2 bedrooms,110.5 m²,4th,Reference 3569877,Paris 11th (75011)
https://danielfeau.com/en/archive/property/3428221,"Apartment rented on 2020-01-10, at a price of €3,490 (€38 /m²), Paris 7th (75007), 4 rooms, 90.73 m², ref 3428221","€3,800 / Month (Fees included)","Paris 7th District – A superb furnished two-bed apartment. This magnificent floor through apartment is on the second floor of a fine late 19th century freestone building in the 7th District’s desirable Avenue de Ségur. Offering 91 sqm of renovated and superbly furnished living space, it comprises a bright double living/reception room opening onto a continuous balcony and with a fireplace and a big-screen TV, a fitted and equipped kitchen with dining facilities, a master suite with a dressing room, a shower room, a second bedroom opening onto a balcony, and a bathroom. Individual heating and hot water. A parking space is available at extra cost : 180€/month. The building has a caretaker and is equipped with a lift, a door-entry code and an intercom. Available from the end of octobre 2018. Fees (loi 89): 1365€ tax-inclusive. For a rental under the conditions of the Code Civil, see grading scale.","1  Entrance 15.25 sq m, 1  Living room/dining area double avec balcon filant 31.40 sq m, 1  Principal bedroom avec dressing 17.25 sq m, 1  Shower room / Lavatory 3.45 sq m, 1  Bedroom 14.30 sq m, 1  Bathroom / Lavatory 2.02 sq m, 1  Kitchen aménagée et équipée avec coin repas 6.67 sq m, 2  Balconies 7.18 sq m","Fireplace, Furnished, Lift, Caretaker, Iron, Oven, Microwave oven, Washing machine, Dishwasher, CD Player, Hob, Refrigerator, Tableware, Digicode, Intercom","Provision on recoverable fees 310 € / Month | Tenant's commission 1,365 € | Deposit 6,980 € | Inventory tenant charge 273 € | Boutin act 90.73 sq m | Information on the risks to which this property is exposed is available on the Georisques website: www.georisques.gouv.fr",D,E,Apartment,4 rooms,2 bedrooms,90.73 m²,2nd floor / 6,Reference 3428221,Paris 7th (75007)
https://danielfeau.com/en/archive/property/3364105,"Apartment rented on 2020-01-09, at a price of €3,600 (€37 /m²), Paris 5th (75005), 4 rooms, 96.02 m², ref 3364105","€3,800 / Month (Fees included)","Paris 5th District – An elegant 2-bed apartment in a prime location. Iconic Boulevard Saint-Germain. This very bright 4-room apartment on the second floor of a fine late 19th century building with a lift is rented unfurnished. Offering 96 sqm of living space, it includes a superb corner living/reception room bathed in sunshine thanks to several floor-to-ceiling windows, a fitted and equipped kitchen, two bedrooms with dressing rooms, a study, a bathroom and a shower room. The living/reception room and master bedroom are air conditioned. With fitted closets. Basement cellar. Individual heating and hot water. Available immediately. For a rental under the conditions of the Code Civil, fees of 12% of the tax-inclusive charges exclusive annual rental shall be applicable.","1  Entrance 7.20 sq m, 1  Living-room 30.13 sq m, 1  Kitchen 6.68 sq m, 1  Bedroom 17.83 sq m, 1  Bedroom 10.48 sq m, 1  Study 4.76 sq m, 1  Walk-in wardrobe, 1  Bathroom / Lavatory, 1  Shower room, 1  Lavatory, 1  Balcony, 1  Cellar","Air-conditioning, Double glazing, Electric awnings, Lift, Digicode, Security door","Provision on recoverable fees 200 € / Month | Tenant's commission 1,440 € | Deposit 3,600 € | Inventory tenant charge 288 € | Boutin act 96.02 sq m | Logement à consommation énergétique excessive : classe G | Information on the risks to which this property is exposed is available on the Georisques website: www.georisques.gouv.fr",G,G,Apartment,4 rooms,2 bedrooms,96.02 m²,2nd,Reference 3364105,Paris 5th (75005)
https://danielfeau.com/en/archive/property/2950890,"Apartment rented on 2019-06-06, at a price of €3,575 (€40 /m²), Paris 5th (75005), 4 rooms, 89.77 m², ref 2950890","€3,800 / Month (Fees included)","Paris 5th District – A 4-bed apartment with a terrace and balcony. Rue du Cardinal Lemoine. This bright and beautifully appointed four-room apartment rented unfurnished is on the fourth floor of a new building. Benefiting from a terrace and a balcony, it offers 89.77 sqm of living space including a spacious living/reception room, a fitted and equipped kitchen, three bedrooms (one with a shower room), and a bathroom. With a basement parking space and a cellar. Collective heating and hot water. The building has cycle premises, and is equipped with a lift, a door-entry code and a videophone. Available from mid June. For a rental under the conditions of the Code Civil, fees of 12% of the tax-inclusive charges exclusive annual rental shall be applicable.","1  Entrance 4.21 sq m, 1  Living room/dining area 29.81 sq m, 1  Kitchen 8.38 sq m, 1  Bedroom 13.71 sq m, 1  Bedroom 10.33 sq m, 1  Bedroom 10.24 sq m, 1  Bathroom / Lavatory 6.25 sq m, 1  Shower room 3.24 sq m, 1  Lavatory 1.67 sq m, 1  Terrace 7.20 sq m, 1  Balcony 8.00 sq m, 1  Cellar, 1  Indoor parking","Lift, Optical fiber, Digicode, Videophone, Double glazing, Sliding windows, Electric shutters, Disabled access","Provision on recoverable fees 225 € / Month | Tenant's commission 1,346 € | Deposit 3,575 € | Inventory tenant charge 269 € | Boutin act 89.77 sq m | Logement à consommation énergétique excessive : classe G",G,G,Apartment,4 rooms,3 bedrooms,89.77 m²(total : 104.97 m²),,Reference 2950890,Paris 5th (75005)
https://danielfeau.com/en/archive/property/5951153,"Apartment rented on 2021-12-17, at a price of €3,300 (€23 /m²), Paris 16th (75016), 5 rooms, 143 m², ref 5951153","€3,810 / Month (Fees included)","Paris 16th District – A spacious 3-bed apartment. This 143 sqm apartment is on the fourth floor of a 1930’s building with a caretaker, a lift, a door-entry code and an intercom located in a peaceful street near Boulevard Exelmans. It comprises a living/reception room, a dining room, a kitchen to be equipped by the tenant, three bedrooms, a bathroom with a toilet, a shower room and a separate toilet. With ample fitted storage space as a basement cellar. Collective heating and hot water. A parking space is available for a further 156€/month charges inclusive. Available immediately. For a rental under the conditions of the code Civil, fees of 12% of the tax inclusive charges exclusive annual rental shall be applicable.","1  Entrance, 1  Living-room, 1  Dining room, 1  Kitchen, 3  Bedrooms, 1  Bathroom / Lavatory, 1  Shower room, 1  Lavatory, 1  Cellar","Double glazing, Lift, Digicode, Caretaker, Intercom","Provision on recoverable fees 510 € / Month | Tenant's commission 1,716 € | Deposit 3,300 € | Boutin act 143 sq m | Logement à consommation énergétique excessive : classe G | Information on the risks to which this property is exposed is available on the Georisques website: www.georisques.gouv.fr",G,F,Apartment,5 rooms,3 bedrooms,143 m²,4th floor / 7,Reference 5951153,Paris 16th (75016)
https://danielfeau.com/en/archive/property/83920827,"Apartment for rent, Paris 16th (75016), 4 rooms, 125 m², ref 83920827","€3,825 / Month (Fees included)","Paris 16th district - Avenue Victor Hugo. On the second floor of a freestone building, a 125 sqm apartment comprising an entrance, a double living room, a fitted kitchen, three bedrooms, a bathroom with  a toilet, a shower room and a separate toilet. Caretaker, lift. Air conditionnning.","1  Entrance, 1  Double reception room, 1  Kitchen aménagée, 3  Bedrooms, 1  Bathroom / Lavatory, 1  Shower room, 1  Lavatory","Lift, Caretaker, Oven, Hob, Air-conditioning, Fireplace, Double glazing","Provision on recoverable fees 750 € / Month | Tenant's commission 1,499 € | Deposit 3,075 € | Inventory tenant charge 375 € | Boutin act 124.96 sq m | Zone subject to rent control | Base rent 3,075 € | Maximum reference rent (base rent not to be exceeded) 3,687.5 € | Additional rent 255.83 €",C,C,Apartment,4 rooms,3 bedrooms,125 m²(total : 124.96 m²),2nd floor / 7,Reference 83920827,Paris 16th (75016)
https://danielfeau.com/en/archive/property/3014542,"Apartment rented on 2019-05-15, at a price of €3,500 (€32 /m²), Paris 7th (75007), 5 rooms, 109.3 m², ref 3014542","€3,825 / Month (Fees included)",,"1  Living room/dining area 39.00 sq m, 1  Bedroom 16.20 sq m, 1  Bedroom 14.40 sq m, 1  Study 8.50 sq m, 1  Kitchen 11.20 sq m, 1  Entrance, 1  Bathroom 4.80 sq m, 1  Shower room 3.40 sq m, 1  Lavatory, 1  Balcony en angle Ouest/Nord/Est 29.20 sq m, 1  Cellar","Sliding windows, Double glazing, Lift, Digicode, Caretaker, Videophone, Hob","Provision on recoverable fees 325 € / Month | Tenant's commission 4,536 € | Deposit 3,500 € | Boutin act 109,3 sq m",,,Apartment,5 rooms,2 bedrooms,109.3 m²,9th floor / 9,Reference 3014542,Paris 7th (75007)
https://danielfeau.com/en/archive/property/5115386,"Apartment rented on 2021-04-06, at a price of €3,398 (€24 /m²), Paris 14th (75014), 6 rooms, 141.42 m², ref 5115386","€3,828 / Month (Fees included)","Paris 14th District – A 3-bed apartment just next to leafy Parc Montsouris. Rue Gazan. This over 140 sqm 6-room apartment is on the 9th and top floor of a mid-20th century residence with a caretaker, a lift, a door-entry code and an intercom.  Rented unfurnished, it includes a double living/reception room bathed in sunshine thanks to wide patio windows enjoying open views of Parc Montsouris,  a study, a fitted and equipped kitchen, three bedrooms, a bathroom, two shower rooms and two toilets, one separate. Collective floor heating. The apartment benefits from a wide south west facing 1.30 to 1.50-metre continuous balcony. With a basement parking space and a cellar. The co-ownership has a private tennis court. Available now. For a rental under the conditions of the Civil Code, see grading scale.","1  Entrance 8.37 sq m, 1  Double reception room 45.61 sq m, 3  Bedrooms, 1  Study, 1  Kitchen 10.58 sq m, 1  Bathroom, 2  Shower rooms, 2  Lavatories, 1  Balcony 22.60 sq m, 1  Parking, 1  Cellar","Lift, Intercom, Digicode, Caretaker","Provision on recoverable fees 430 € / Month | Tenant's commission 2,121 € | Deposit 3,398 € | Inventory tenant charge 424 € | Boutin act 141.42 sq m | Information on the risks to which this property is exposed is available on the Georisques website: www.georisques.gouv.fr",D,E,Apartment,6 rooms,3 bedrooms,141.42 m²(total : 164.02 m²),9th floor / 10,Reference 5115386,Paris 14th (75014)
https://danielfeau.com/en/archive/property/82641117,"Apartment rented on 2020-09-14, at a price of €3,400 (€37 /m²), Paris 17th (75017), 3 rooms, 90.78 m², ref 82641117","€3,840 / Month (Fees included)","Paris 17th District – A 3-room apartment with a terrace. Boulevard Péreire. This bright split-level apartment rented unfurnished is on the sixth and seventh floors of a fine 1930’s building located near all amenities. It comprises a living/reception room opening onto a balcony, a fully equipped kitchen with workshop-style glazing, a 13.36 sqm bedroom, an 8.16 sqm study or spare bedroom opening onto a south-facing 10 sqm terrace benefiting from no facing neighbours, and a bathroom. Ample fitted storage space. With a cellar. Collective heating and hot water. Available from September 4th 2020. Fees (Alur Law): 12€/sqm + 3€/sqm for the inventory and statement of state and repair. For a rental under the conditions of the code Civil, fees of 12% of the tax inclusive charges exclusive annual rental shall be applicable.","1  Entrance 9.54 sq m, 1  Living room/dining area 30.04 sq m, 1  Balcony 4.80 sq m, 1  Kitchen 9.65 sq m, 1  Bathroom 3.65 sq m, 1  Lavatory 0.82 sq m, 1  Corridor 9.73 sq m, 1  Bedroom 13.36 sq m, 1  Bedroom 8.16 sq m, 1  Terrace 9.81 sq m, 1  Cellar","Double glazing, Sliding windows, Lift, Optical fiber, Intercom, Security door, Freezer, Oven, Dishwasher, Hob, Refrigerator","Provision on recoverable fees 440 € / Month | Tenant's commission 1,080 € | Deposit 3,500 € | Inventory tenant charge 270 € | Boutin act 90.78 sq m | Logement à consommation énergétique excessive : classe F",F,G,Apartment,3 rooms,2 bedrooms,90.78 m²,6th floor / 6,Reference 82641117,Paris 17th (75017)
https://danielfeau.com/en/archive/property/6207184,"Apartment rented on 2021-12-28, at a price of €3,200 (€25 /m²), Paris 16th (75016), 4 rooms, 126.7 m², ref 6207184","€3,840 / Month (Fees included)","Paris 16th District – A spacious two-bed apartment. Avenue Victor Hugo. This near 127 sqm apartment is on the second floor of a fine early 20th century freestone building with a caretaker, a lift and a door-entry code. It includes a living/reception room with a fireplace and Herringbone parquet flooring, a dining room, a fitted and semi equipped kitchen, two bedrooms, a bathroom and two separate toilets. Air-conditioning. Collective heating and hot water. For a rental under the conditions of the code Civil, fees of 12% of the tax inclusive charges exclusive annual rental shall be applicable.","1  Entrance, 1  Living-room, 1  Dining room, 1  Semi equipped kitchen, 2  Bedrooms, 1  Bathroom, 2  Lavatories","Air-conditioning, Fireplace, Double glazing, Disabled access, Lift, Optical fiber, Digicode, Caretaker, Security door, Oven, Hob","Provision on recoverable fees 640 € / Month | Tenant's commission 1,901 € | Deposit 3,200 € | Inventory tenant charge 380.1 € | Logement à consommation énergétique excessive : classe G",G,G,Apartment,4 rooms,2 bedrooms,126.7 m²,2nd floor / 7,Reference 6207184,Paris 16th (75016)
https://danielfeau.com/en/archive/property/85006399,"Apartment for rent, Paris 17th (75017), 4 rooms, 82.5 m², ref 85006399","€3,845 / Month (Fees included)",,"1  Living room/dining area, 1  Terrace, 1  Open kitchen, 2  Bedrooms, 1  Children's room, 1  Shower room / Lavatory, 1  Bathroom / Lavatory, 1  Cellar, 1  Parking","Air-conditioning, Double glazing, Furnished, Lift, Concierge, Optical fiber, Condominium garden, Videophone, Freezer, Oven, Washing machine, Dishwasher, Hob, Refrigerator, Clothes dryer, Tableware","Provision on recoverable fees 985 € / Month | Tenant's commission 972 € | Deposit 5,312 € | Inventory tenant charge 243 € | Boutin act 81 sq m | Logement à consommation énergétique excessive : classe G | Information on the risks to which this property is exposed is available on the Georisques website: www.georisques.gouv.fr",G,F,Apartment,4 rooms,3 bedrooms,82.5 m²,4th,Reference 85006399,Paris 17th (75017)
https://danielfeau.com/en/archive/property/7271747,"Apartment , at a price of €2,860 (€35 /m²), Paris 17th (75017), 4 rooms, 82.5 m², ref 7271747","€3,845 / Month (Fees included)",,"1  Living room/dining area, 1  Terrace, 1  Open kitchen, 2  Bedrooms, 1  Children's room, 1  Shower room / Lavatory, 1  Bathroom / Lavatory, 1  Cellar, 1  Parking","Air-conditioning, Double glazing, Furnished, Lift, Concierge, Optical fiber, Condominium garden, Videophone, Freezer, Oven, Washing machine, Dishwasher, Hob, Refrigerator, Clothes dryer, Tableware","Provision on recoverable fees 985 € / Month | Tenant's commission 972 € | Deposit 5,312 € | Inventory tenant charge 243 € | Boutin act 81 sq m | Logement à consommation énergétique excessive : classe G | Information on the risks to which this property is exposed is available on the Georisques website: www.georisques.gouv.fr",G,F,Apartment,4 rooms,3 bedrooms,82.5 m²,4th,Reference 7271747,Paris 17th (75017)
https://danielfeau.com/en/archive/property/3981439,"Apartment rented on 2020-09-07, at a price of €3,600 (€34 /m²), Paris 15th (75015), 4 rooms, 107 m², ref 3981439","€3,850 / Month (Fees included)","Paris 15th District – A spacious and bright apartment. Avenue de Maine. This elegant floor through apartment on the sixth floor of a fine early 20th century building with a lift offers 107 sqm of living space. It includes an entry with fitted storage space, a very bright double living/reception room with two fireplaces opening onto a west-facing continuous balcony enjoying a view of the Eiffel Tower and les Invalides, a fitted kitchen with dining facilities, three bedrooms, a bathroom and a shower room. Individual heating and hot water. For a rental under the conditions of the Code Civil, fees of 10% of the tax and charges exclusive annual rental shall be applicable.","1  Entrance, 1  Living-room avec balcon filant et vues - orientation West, 1  Dining room avec balcon filant et vues - orientation West, 1  Kitchen aménagée, 1  Bathroom avec fenêtre, 1  Shower room, 1  Lavatory, 3  Bedrooms","Fireplace, Double glazing, Lift, Optical fiber, Intercom, Security door, Hob","Provision on recoverable fees 250 € / Month | Deposit 3,600 € | Boutin act 107 sq m",D,B,Apartment,4 rooms,3 bedrooms,107 m²,6th floor / 7,Reference 3981439,Paris 15th (75015)
https://danielfeau.com/en/archive/property/1507928,"Apartment rented on 2017-03-28, at a price of €3,600 (€35 /m²), Paris 4th (75004), 4 rooms, 101.65 m², ref 1507928","€3,860 / Month (Fees included)","Paris 4th District – Place des Vosges. An over 100 sqm 2-bed apartment. This furnished 3-room apartment is on the second floor of a superb mid 17th century building located just next to historic Place des Vosges. Offering 101.65 sqm of peaceful living space, it comprises a spacious living/reception room featuring parquet flooring and a fireplace, a fitted and equipped kitchen, a dining room area, two bedrooms and a shower room with a toilet. The building has a caretaker, and is equipped with a lift, a door-entry code and an intercom. Individual hearting and hot water. Available immediately. Rent: 3600€ + 260 € charges. For a rental under the conditions of the Code Civil, 10% of the annual rental shall be applicable.","1  Entrance, 1  Kitchen, 1  Living-room, 1  Dining room, 2  Bedrooms, 1  Shower room / Lavatory, 1  Cellar","Double glazing, Furnished, Lift, Digicode, Caretaker, Intercom, Security door","Provision on recoverable fees 260 € / Month | Tenant's commission 1,524 € | Deposit 7,200 € | Boutin act 101.65 sq m",,,Apartment,4 rooms,2 bedrooms,101.65 m²,2nd,Reference 1507928,Paris 4th (75004)
https://danielfeau.com/en/archive/property/1718546,"Apartment rented on 2017-10-27, at a price of €3,353 (€26 /m²), Paris 16th (75016), 5 rooms, 127.9 m², ref 1718546","€3,865 / Month (Fees included)","Paris 16th District – A near 130 sqm two-bed apartment. Avenue Victor Hugo. This apartment overlooking a wide courtyard is on the 6th floor of a fine early 20th century building with a caretaker and a lift. Offering 128 sqm of living space, it comprises a double living/reception room, a fitted and semi-equipped kitchen, two bedrooms including a suite with a dressing room, a shower room with a toilet, a bathroom with a toilet, and a utility room. The apartment features Herringbone parquet flooring and a fireplace, and benefits from a wide south-facing continuous balcony. Cellar. Collective heating and hot water. Rent: 3865 € /month charges inclusive (adjusted annually). Deposit : 3353 €. Fees : 1536 € tax-inclusive. Fees for a rental under the conditions of the Code Civil : 10 % of the annual tax and charges exclusive rental shall be applicable.","1  Entrance, 1  Double reception room, 1  Kitchen aménagée, 2  Bedrooms avec placards, 1  Bathroom / Lavatory, 1  Shower room / Lavatory, 1  Walk-in wardrobe, 1  Laundry room, 1  Balcony, 1  Cellar","Lift, Caretaker, Oven, Hob, Air-conditioning, Digicode, Fireplace, Double glazing","Provision on recoverable fees 512 € / Month | Tenant's commission 4,828 € | Deposit 3,353 €",C,C,Apartment,5 rooms,2 bedrooms,127.9 m²,6th floor / 7,Reference 1718546,Paris 16th (75016)
https://danielfeau.com/en/archive/property/4233253,"Apartment rented on 2020-10-13, at a price of €3,850 (€33 /m²), Paris 16th (75016), 4 rooms, 117 m², ref 4233253","€3,874 / Month (Fees included)","Paris 16th District – A tastefully renovated 2-bed apartment. Auteuil neighbourhood, just next to Michel-Ange metro station. This apartment offering 117 sqm of living space is rented furnished. It includes a living/dining room overlooking peaceful Hameau Boileau, a fully fitted and equipped kitchen, two bedrooms, a bathroom, a shower room and a laundry area. Ample fitted storage space. The building has a caretaker and is equipped with a videophone. A parking space nearby is available for a further 201€/month. For a rental under the conditions of the Code Civil, fees of 12% of the tax-inclusive charges exclusive annual rental shall be applicable.","1  Entrance, 1  Living-room, 1  Dining room, 1  Kitchen aménagée et équipée, 2  Bedrooms, 1  Bathroom, 1  Shower room / Lavatory, 1  Lavatory, 1  Parking en sus","Double glazing, Furnished, Lift, Optical fiber, Digicode, Caretaker, Security door, Videophone, Coffeemaker, Iron, Oven, Microwave oven, Washing machine, Dishwasher, Linens, Hob, Refrigerator, Clothes dryer, Tableware","Provision on recoverable fees 250 € / Month | Tenant's commission 1,404 € | Deposit 7,200 € | Inventory tenant charge 351 € | Boutin act 117 sq m",D,D,Apartment,4 rooms,2 bedrooms,117 m²,4th floor / 6,Reference 4233253,Paris 16th (75016)
https://danielfeau.com/en/archive/property/83037488,"Apartment rented on 2023-08-24, at a price of €3,535 (€28 /m²), Paris 17th (75017), 5 rooms, 125 m², ref 83037488","€3,885 / Month (Fees included)",,"1  Entrance 10.00 sq m, 1  Living room/dining area 23.00 sq m, 1  Dining room 22.00 sq m, 1  Balcony, 1  Kitchen 10.00 sq m, 1  Bedroom 19.00 sq m, 1  Bedroom 16.00 sq m, 1  Bedroom 11.50 sq m, 1  Shower room 4.50 sq m, 1  Lavatory","Double glazing, Furnished, Lift, Optical fiber, Digicode, Caretaker, Intercom, Security door, Freezer, Oven, Washing machine, Dishwasher, Hob, Refrigerator","Provision on recoverable fees 350 € / Month | Tenant's commission 1,493 € | Deposit 6,900 € | Inventory tenant charge 373 € | Boutin act 125 sq m | Information on the risks to which this property is exposed is available on the Georisques website: www.georisques.gouv.fr",E,E,Apartment,5 rooms,3 bedrooms,125 m²,2nd,Reference 83037488,Paris 17th (75017)
https://danielfeau.com/en/archive/property/649513,"Apartment rented on 2016-05-11, at a price of €3,400 (€25 /m²), Paris 16th (75016), 5 rooms, 137 m², ref 649513","€3,900 (Fees included)","Paris 16th- Rue Raynouard. In a beautiful ancient building, in a 2nd floor with lift, flat of 137sqm including :An entrance hall, a living room, a dining room, a equipped separate kitchen, 3 bedrooms, 2bathrooms and a separate wc. Collective heating. Cellar.","3  Bedrooms, 2  Lavatories, 2  Bathrooms, 1  Cellar, 1  Kitchen Equipee","Lift, Intercom, Caretaker","Provision on recoverable fees 500 € | Tenant's commission 2,055 € | Deposit 3,400 €",,,Apartment,5 rooms,3 bedrooms,137 m²,2nd,Reference 649513,Paris 16th (75016)
https://danielfeau.com/en/archive/property/84954424,"Apartment for rent, Paris 17th (75017), 5 rooms, 125.67 m², ref 84954424","€3,900 / Month (Fees included)","Paris 17th District – A family apartment in the heart of the Batignolles neighbourhood. This near 130 sqm apartment is on the first floor of a charming mid 19th century building located in the heart of the capital’s Batignolles neighbourhood. Renovated throughout and beautifully appointed, it includes an entry with a guest toilet, a double living/reception room featuring half-timbering and with three south-west facing windows, an equipped partially open-plan kitchen, three peaceful bedrooms overlooking a leafy courtyard, a bathroom with a toilet, and a shower room. With a cellar.","1  Entrance 8.51 sq m - orientation North, 1  Lavatory 0.89 sq m, 1  Dining room 11.68 sq m - orientation West South, 1  Kitchen 8.58 sq m - orientation North, 1  Living-room 31.14 sq m - orientation West South, 1  Corridor 14.91 sq m, 1  Bedroom 12.94 sq m - orientation North West, 1  Bedroom 17.37 sq m - orientation North West, 1  Bedroom 8.71 sq m - orientation North West, 1  Shower room 4.55 sq m, 1  Bathroom / Lavatory 6.39 sq m, 1  Cellar","Fireplace, Digicode, Double glazing, Furnished, Freezer, Oven, Microwave oven, Washing machine, Dishwasher, Hob, Refrigerator, Clothes dryer, Tableware","Provision on recoverable fees 200 € / Month | Tenant's commission 1,508 € | Deposit 7,400 € | Inventory tenant charge 377 € | Land value tax 2100 € / year | Information on the risks to which this property is exposed is available on the Georisques website: www.georisques.gouv.fr",D,E,Apartment,5 rooms,3 bedrooms,125.67 m²(total : 129.33 m²),1st floor / 3,Reference 84954424,Paris 17th (75017)
